id,body,name,strain_id,lab_tested,license_type,grams_per_eighth,listing_id,listing_type,vendor_id,vendor_name,vendor_slug,prices.gram,prices.two_grams,prices.eighth,prices.quarter,prices.half_ounce,prices.ounce,prices.half_gram,prices.unit,image_url,thumb_image_url,category_id,category_name,tags,slug,published,test_result_expires,test_result_expires_in,test_result_expired,latest_test_result_image_url,url,listing_name,listing_url,approved_endorsement,sort_priority,locations_found_at,listing_wmid
12400191,"Rollies look like our traditional pouches, however they have a twist. Complete with a hidden rolling tray inside, they bring the lifestyle to your fingertips. Roll at home or on the go with this combo pack! There are two external pockets and within the main compartment are two padded utility pockets, one zippered pocket, and one secret tray pocket. This fella is made from our Hempster material (Hemp & Recycled Polyester). These pouches contain a side access pocket inside that houses the rolling tray, so just stash it away whenever you don’t need it.","Dime Bag Rollie 8""",None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8938622_Rollies-8in-Black-IMG_2908-1200x746-1.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8938622_Rollies-8in-Black-IMG_2908-1200x746-1.jpg,10,Gear,None,dime-bag-rollie-8,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/dime-bag-rollie-8,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275880,,King of Kush Candle Purple Haze,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754732_DSC00937.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754732_DSC00937.jpg,10,Gear,None,king-of-kush-candle-purple-haze,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/king-of-kush-candle-purple-haze,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12729995,"Bob Marley inspired ashtray that reads one of his most famous quotes, ""When you smoke the herb, it reveals you to yourself."" Along the rim are three notches to put your joint on hold, with a deep base for disposal. TGS logo on the back.",Ashtray - Marley Quote,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/9575916_ashtray-bob-marley-quote-front.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/9575916_ashtray-bob-marley-quote-front.jpg,10,Gear,None,ashtray-marley-quote,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/ashtray-marley-quote,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274517,An easy-to-use metal device for grinding and crushing flower into a smokable consistency.,Large Metal Grinder with large Keif View,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753219_ginder_-_49.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753219_ginder_-_49.jpg,10,Gear,None,large-metal-grinder-with-large-keif-view,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/large-metal-grinder-with-large-keif-view,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274086,"Specialty smoking accessory cleaner. Designed for use with Pyrex, glass, metal, and ceramic. Not for use with acrylic and other plastics. Not for human consumption.",420 Formula 12 oz,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8752738_formula_420_-_12oz.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8752738_formula_420_-_12oz.jpg,10,Gear,None,420-formula-12-oz,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/420-formula-12-oz,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274364,"This ceramic nail features a double ring design, with an inner and outer wall and a hole in the center of the nail, enabling concentrate vapor to be captured without using a traditional dome.",Ceramic Nail Female,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8752994_ceramic_nail_female.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8752994_ceramic_nail_female.jpg,10,Gear,None,ceramic-nail-female,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/ceramic-nail-female,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274081,"Specialty smoking accessory cleaner. Designed for use with Pyrex, glass, metal, and ceramic. Not for use with acrylic and other plastics. Not for human consumption.",420 Formula 4oz,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8752729_formula_420_-_4oz.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8752729_formula_420_-_4oz.jpg,10,Gear,None,420-formula-4oz,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/420-formula-4oz,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275104,"Premium Hemp Rolling Papers from The Green Solution! Specially designed for Cannabis, these rolling papers are bound to please.",TGS Premium Hemp Papers,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753843_premium_hemp-paper.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753843_premium_hemp-paper.jpg,10,Gear,None,tgs-premium-hemp-papers,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/tgs-premium-hemp-papers,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274428,"This small tool features a narrow, slightly curved design with a flat tip. Includes a ball chain to attach to your keys.",Skilletools Flexy Mini,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753098_skilletools-flexy-mini.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753098_skilletools-flexy-mini.jpg,10,Gear,None,skilletooks-flexy-mini,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/skilletooks-flexy-mini,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274253,"Specialty smoking accessory cleaner, is designed for use with Pyrex, glass, metal, and ceramic concentrate rigs. Not for use with acrylic and other plastics. Not for human consumption.",710 Cleaner 12 oz,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49,https://images.weedmaps.com/pictures/listings/278/669/771/large/8752889_formula_710_12_oz.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8752889_formula_710_12_oz.jpg,10,Gear,None,710-cleaner-12-oz,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/710-cleaner-12-oz,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274332,"Box includes: 2 oz. bottle of synthetic urine, one heat pack, one flip-top cap, temperature strip that reads 90-100ºF.",Quick Fix Plus,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753178_quickfixplus.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753178_quickfixplus.jpg,10,Gear,None,quick-fix-plus,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/quick-fix-plus,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274361,"This ceramic nail features a double ring design, with an inner and outer wall and a hole in the center of the nail, enabling concentrate vapor to be captured without using a traditional dome.",Ceramic Domeless Nail,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8752990_ceramic_male_nail.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8752990_ceramic_male_nail.jpg,10,Gear,None,ceramic-domeless-nail,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/ceramic-domeless-nail,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274447,"This unique concentrate tool features a cupped, scoop-style end similar to a mini shovel for scooping and lifting material from up and out of its container. Great for scooping and spreading bubble hash and ice wax.",Skilletools Scoop Dog,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753109_skilletools-scoop-dogg-v2.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753109_skilletools-scoop-dogg-v2.jpg,10,Gear,None,skilletools-scoop-dog,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/skilletools-scoop-dog,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275111,The most popular rolling paper on the planet. Each booklet contains 32 papers that are 100mm in length and 1-1/4'' wide.,Zig Zag King,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753851_zig-zag_king_papers.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753851_zig-zag_king_papers.jpg,10,Gear,None,zig-zag-king,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/zig-zag-king,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274424,Mini nectar collector with inline percolator for smooth and convenient vaporizing. Titanium tip included. Breaks down into three pieces for easy cleaning and storage.,Mini Nectar Collector,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753074_nectar_collector_mini.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753074_nectar_collector_mini.jpg,10,Gear,None,mini-nectar-collector,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/mini-nectar-collector,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274434,"This mini, portable tool features a small scoop design and a ball chain to attach to your keys.",Skilletools Mini Scoop Dogg,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753102_skilletools-mini-scoop-dogg-copy.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753102_skilletools-mini-scoop-dogg-copy.jpg,10,Gear,None,skilletools-mini-scoop-dogg,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/skilletools-mini-scoop-dogg,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274457,"Titanium carb cap used to create uniform temperature within surface area of nail to evenly vaporize your concentrates and essential oils. Made from high grade titanium that can withstand extreme temperatures, making it the ideal tool for the job.",Titanuim Carb Cap,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753115_titanium_Carb_Cap.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753115_titanium_Carb_Cap.jpg,10,Gear,None,titanuim-carb-cap,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/titanuim-carb-cap,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274520,            An easy-to-use metal device for grinding and crushing flower into a smokable consistency.,Medium Metal Grinder,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753221_grinder_29.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753221_grinder_29.jpg,10,Gear,None,medium-metal-grinder,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/medium-metal-grinder,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274526,            An easy-to-use metal device for grinding and crushing flower into a smokable consistency.,Small Metal Grinder,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753224_grinder_19.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753224_grinder_19.jpg,10,Gear,None,small-metal-grinder,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/small-metal-grinder,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275133,The most popular rolling paper on the planet. Each booklet contains 32 papers that are 78mm in length and 1-1/4'' wide.,Zig Zag Papers,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753879_zig_zag_1_14th.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753879_zig_zag_1_14th.jpg,10,Gear,None,zig-zag-papers,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/zig-zag-papers,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12277238,,Blink Butane,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8756934_Butane5XCan_large.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8756934_Butane5XCan_large.jpg,10,Gear,None,blink-butane,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/blink-butane,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275094,"A specially designed metal rolling tray by RAW brand. Modeled after an antique tray with rounded corners. The tray has no creased metal, and features a surface area for rolling.",Mini Raw Rolling Tray,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753834_raw_rolling_tray_-_small.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753834_raw_rolling_tray_-_small.jpg,10,Gear,None,mini-raw-rolling-tray,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/mini-raw-rolling-tray,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275831,"Available in three sizes, these Glass Pop-Top Flower Jars are a great addition to your collection! With a durable base and lid that ""pops with freshness"" every time you open it, this Glass Jar is one of the best storage options for your flower.",Hello Glass Jar,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754673_tgs-large-glass-jar_1.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754673_tgs-large-glass-jar_1.jpg,10,Gear,None,hello-glass-jar-1e9a7e1e-00c3-4df0-b3cf-8b55044b96c0,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/hello-glass-jar-1e9a7e1e-00c3-4df0-b3cf-8b55044b96c0,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12274945,Booklet of fifty zero-ash rice papers with natural sugar gum. 1-1/4'' width.,"Elements Papers 1-1/4""",None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753697_elements_1-1.4.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753697_elements_1-1.4.jpg,10,Gear,None,elements-papers-1-1-4,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/elements-papers-1-1-4,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275024,Fifty leaf pure hemp rolling papers booklets. 1-1/4'' width. Compatible with 78mm rolling machines.  ,"Pure Hemp Papers 1-1/4""",None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753768_pure_hemp_rolling_papers.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753768_pure_hemp_rolling_papers.jpg,10,Gear,None,pure-hemp-papers-1-1-4,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/pure-hemp-papers-1-1-4,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275052,A booklet of 24 wired rolling papers. 1-1/4'' x 77mm each.,Randy's Wired Papers,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753791_randy_s_wired_rolling_papers.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753791_randy_s_wired_rolling_papers.jpg,10,Gear,None,randy-s-wired-papers,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/randy-s-wired-papers,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275081,            A booklet of 24 all natural rice rolling papers. 1-1/4'' x 78mm each.,"Raw Papers 1-14""",None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753830_raw-papers-1.25_.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753830_raw-papers-1.25_.jpg,10,Gear,None,raw-papers-1-14,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/raw-papers-1-14,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275099,"A specially designed metal rolling tray by RAW brand. Modeled after an antique tray with rounded corners. The tray has no creased metal, and features a surface area for rolling.",Medium Raw Rolling Tray,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753838_raw_rolling_tray_-_small.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753838_raw_rolling_tray_-_small.jpg,10,Gear,None,medium-raw-rolling-tray,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/medium-raw-rolling-tray,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275119,"The original Zig Zag papers in an iconic design white booklet. Thin even-burning paper. Single width, 70mm rolling papers.",Zig Zag Original,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8753871_zig-zag_originals_1.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8753871_zig-zag_originals_1.jpg,10,Gear,None,zig-zag-original,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/zig-zag-original,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275644,"This ten ounce can of butane is extra purified for zero impurities. Features a plastic cap with eight color-coded adapters and two free flints in each, ensuring compatibility with nearly any torch or lighter. Imported from England.",Newport Butane,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754421_newport_butane.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754421_newport_butane.jpg,10,Gear,None,newport-butane,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/newport-butane,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275896,,King of Kush Strawberry Cough,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754747_Strawberry-Cough-Kush-Candles.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754747_Strawberry-Cough-Kush-Candles.jpg,10,Gear,None,king-of-kush-strawberry-cough,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/king-of-kush-strawberry-cough,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275991,"Celebrate your friends (and enemies) with this phrase: "" If we all had a bong, we'd all get along."" Available in various sizes. May not be available at all TGS locations",Experience Cannabis T Shirt,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754901_shirt_tgs_experience-cannabis_white_-front.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754901_shirt_tgs_experience-cannabis_white_-front.jpg,10,Gear,None,experience-cannabis-t-shirt,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/experience-cannabis-t-shirt,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275913,,King of Kush Candle Girl Scout Cookies,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754790_KushCandlestower.png,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754790_KushCandlestower.png,10,Gear,None,king-of-kush-candle-girl-scout-cookies,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/king-of-kush-candle-girl-scout-cookies,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275611,In-ear headphones featuring the TGS (Leaf) design. Jam out to your favorite tunes while proudly displaying your favorite brand. ,TGS Earbuds,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754377_ear-buds-tgs.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754377_ear-buds-tgs.jpg,10,Gear,None,tgs-earbuds,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/tgs-earbuds,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275775,"  Stash Can Retrofitted, aluminum cans with an internal storage compartment. For discreet cannabis storage. Screw-on lid. ",Stash Can Energy Drink,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754591_stash-can-energy.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754591_stash-can-energy.jpg,10,Gear,None,stash-can-energy-drink,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/stash-can-energy-drink,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275628,"LighterBro multi-tool's functional yet elegant design is merged in manufacturing with only the highest quality Japanese 420 stainless steel and industrial processes available. Delivers a product of exceptional quality, durability and style. With proper use and care, your LighterBro will outlast many a disposable Bic lighter. Convenient and reliable.",Lighter Bro,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754400_lighter_bro.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754400_lighter_bro.jpg,10,Gear,None,lighter-bro,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/lighter-bro,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
12275652,"Regular sized. Features a childproof safety lock, adjustable flame, comfort grip handle, and a plastic base that allows the torch to stand. Available in a variety of colors. For use with vaporizing concentrates. Imported from England. Green, Pink and Silver available ",Newport Torch,None,None,medical,3.5 grams,49421,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.95,https://images.weedmaps.com/pictures/listings/278/669/771/large/8754430_newport-torch_2.jpg,https://images.weedmaps.com/pictures/listings/278/669/771/medium_oriented/8754430_newport-torch_2.jpg,10,Gear,None,newport-scorch-torch,True,None,None,None,None,/dispensaries/the-green-solution-illinois-sauget/menu/newport-scorch-torch,The Green Solution Illinois - Sauget,/dispensaries/the-green-solution-illinois-sauget,False,0,['/dispensaries/the-green-solution-illinois-sauget'],278669771
